Pais,Continente,Codigo,Anio,Combustibles Fosiles,Renovables,Nuclear,Id_Pais
New Zealand,Oceania,NZL,2014,62.45,37.54,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2015,61.86,38.13,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2016,61.0,38.99,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2017,62.91,37.08,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2018,61.82,38.16,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2019,63.22,36.76,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2020,60.9,39.06,0.0,c51ed580ea5e20c910d951f692512b4d
New Zealand,Oceania,NZL,2021,59.75,40.22,,c51ed580ea5e20c910d951f692512b4d
North Macedonia,Europe,MKD,1990,95.1,4.9,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1991,91.48,8.52,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1992,91.71,8.29,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1993,94.9,5.1,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1994,92.77,7.23,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1995,91.73,8.27,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1996,92.45,7.55,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1997,91.13,8.87,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1998,90.56,9.44,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,1999,87.36,12.64,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2000,88.78,11.22,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2001,93.66,6.34,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2002,92.21,7.79,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2003,87.54,12.46,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2004,86.48,13.52,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2005,86.87,13.13,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2006,85.81,14.19,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2007,91.3,8.7,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2008,92.51,7.44,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2009,88.58,11.35,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2010,80.08,19.91,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2011,88.29,11.7,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2012,90.87,9.12,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2013,85.55,14.41,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2014,87.47,12.51,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2015,81.42,18.56,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2016,81.85,18.15,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2017,88.18,11.81,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2018,82.21,17.79,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2019,88.49,11.5,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2020,85.56,14.44,0.0,e0b0caa59748528a7b1a52272e7487cd
North Macedonia,Europe,MKD,2021,85.17,14.82,0.0,e0b0caa59748528a7b1a52272e7487cd
Norway,Europe,NOR,1965,32.12,67.88,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1966,34.6,65.4,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1967,33.41,66.59,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1968,32.86,67.14,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1969,36.12,63.88,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1970,38.49,61.51,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1971,36.03,63.97,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1972,35.7,64.3,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1973,34.42,65.58,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1974,31.69,68.31,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1975,32.03,67.97,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1976,32.67,67.33,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1977,35.73,64.27,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1978,35.82,64.18,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1979,34.14,65.86,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1980,34.75,65.25,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1981,31.4,68.6,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1982,30.84,69.16,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1983,28.12,71.88,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1984,28.86,71.14,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1985,30.47,69.53,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1986,33.02,66.98,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1987,31.57,68.43,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1988,30.02,69.98,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1989,28.56,71.44,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1990,27.55,72.45,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1991,28.56,71.44,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1992,28.13,71.87,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1993,28.82,71.18,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1994,30.97,69.03,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1995,29.19,70.81,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1996,33.99,66.01,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1997,33.69,66.31,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1998,32.78,67.22,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,1999,31.26,68.74,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2000,27.6,72.4,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2001,32.42,67.58,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2002,30.69,69.31,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2003,36.18,63.82,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2004,35.76,64.24,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2005,30.26,69.74,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2006,33.26,66.74,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2007,30.7,69.24,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2008,29.94,69.9,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2009,32.0,67.79,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2010,34.26,65.47,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2011,33.43,66.3,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2012,29.62,70.1,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2013,32.2,67.51,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2014,30.85,68.89,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2015,30.84,68.88,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2016,29.52,69.87,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2017,29.74,69.26,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2018,30.39,68.86,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2019,31.9,67.09,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2020,28.24,70.96,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Norway,Europe,NOR,2021,27.63,71.56,0.0,d5b9290a0b67727d4ba1ca6059dc31a6
Oman,Asia,OMN,1965,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1966,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1967,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1968,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1969,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1970,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1971,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1972,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1973,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1974,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1975,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1976,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1977,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1978,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1979,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1980,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1981,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1982,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1983,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1984,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1985,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1986,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1987,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1988,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1989,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1990,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1991,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1992,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1993,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1994,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1995,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1996,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1997,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1998,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,1999,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2000,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2001,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2002,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2003,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2004,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2005,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2006,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2007,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2008,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2009,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2010,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2011,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2012,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2013,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2014,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2015,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2016,100.0,0.0,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2017,99.99,0.01,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2018,99.99,0.01,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2019,99.98,0.02,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2020,99.78,0.22,0.0,1c77b9733832da9d1ffac66620f3c006
Oman,Asia,OMN,2021,99.77,,,1c77b9733832da9d1ffac66620f3c006
Pakistan,Asia,PAK,1965,92.1,7.9,0.0,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1966,92.16,7.84,0.0,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1967,91.61,8.39,0.0,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1968,91.11,8.89,0.0,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1969,90.67,9.33,0.0,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1970,91.61,8.39,0.0,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1971,88.14,11.72,0.14,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1972,86.1,13.25,0.64,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1973,85.78,13.09,1.13,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1974,86.4,12.14,1.45,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1975,85.1,13.31,1.59,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1976,84.44,14.23,1.33,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1977,83.6,15.62,0.78,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1978,81.52,18.11,0.37,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1979,81.93,17.96,0.11,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1980,82.87,16.98,0.15,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1981,83.22,16.49,0.29,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1982,82.86,16.83,0.31,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1983,81.37,18.23,0.4,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1984,81.69,17.86,0.45,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1985,81.84,17.65,0.51,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1986,83.43,15.93,0.65,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1987,81.0,18.67,0.33,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1988,81.38,18.42,0.2,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1989,82.23,17.65,0.12,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1990,83.07,16.54,0.39,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1991,82.93,16.7,0.37,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1992,82.19,17.34,0.46,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1993,82.46,17.23,0.31,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1994,83.22,16.35,0.43,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1995,83.26,16.38,0.36,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1996,83.02,16.76,0.21,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1997,86.8,12.9,0.3,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1998,84.05,15.71,0.25,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,1999,86.53,13.42,0.05,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2000,88.1,11.34,0.55,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2001,87.4,11.42,1.19,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2002,86.78,12.19,1.03,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2003,85.72,13.33,0.95,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2004,86.25,12.68,1.07,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2005,85.32,13.6,1.08,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2006,86.35,12.63,1.02,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2007,86.77,12.37,0.87,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2008,88.8,10.55,0.65,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2009,88.19,10.89,0.92,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2010,87.91,11.17,0.91,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2011,87.18,11.41,1.41,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2012,94.64,4.32,1.04,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2013,86.99,11.52,1.48,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2014,86.94,11.5,1.56,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2015,87.46,11.17,1.36,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2016,87.39,11.09,1.53,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2017,88.12,9.67,2.2,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2018,88.17,9.42,2.42,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2019,86.62,11.02,2.36,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2020,85.51,12.02,2.46,b9698b8546220246fe600a949db326bf
Pakistan,Asia,PAK,2021,85.66,10.62,3.72,b9698b8546220246fe600a949db326bf
Peru,South America,PER,1965,86.26,13.74,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1966,87.83,12.17,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1967,86.61,13.39,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1968,85.89,14.11,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1969,84.76,15.24,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1970,85.88,14.12,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1971,82.73,17.27,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1972,80.11,19.89,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1973,81.42,18.58,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1974,82.41,17.59,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1975,82.14,17.86,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1976,81.5,18.5,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1977,80.92,19.08,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1978,80.41,19.59,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1979,79.84,20.16,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1980,80.51,19.49,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1981,78.91,21.09,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1982,77.65,22.35,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1983,75.62,24.38,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1984,75.22,24.78,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1985,73.05,26.95,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1986,73.07,26.93,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1987,72.98,27.02,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1988,73.45,26.55,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1989,70.88,29.12,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1990,70.7,29.3,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1991,67.65,32.35,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1992,71.93,28.07,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1993,68.8,31.2,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1994,69.02,30.98,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1995,71.09,28.91,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1996,71.22,28.78,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1997,71.66,28.34,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1998,70.58,29.42,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,1999,69.89,30.11,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2000,67.5,32.5,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2001,64.47,35.53,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2002,64.53,35.35,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2003,63.28,36.6,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2004,67.63,32.3,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2005,68.11,31.85,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2006,65.33,34.13,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2007,68.45,31.04,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2008,71.42,28.02,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2009,70.75,28.33,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2010,73.8,25.21,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2011,74.69,24.35,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2012,74.54,24.01,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2013,74.34,24.14,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2014,74.62,23.94,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2015,74.5,24.02,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2016,75.94,22.58,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2017,72.26,26.17,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2018,71.78,26.8,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2019,72.05,26.62,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2020,67.83,30.74,0.0,84c8fa2341f7d052a1ee3a36ff043798
Peru,South America,PER,2021,70.93,27.74,,84c8fa2341f7d052a1ee3a36ff043798
Philippines,Asia,PHL,1965,91.63,8.37,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1966,92.41,7.59,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1967,92.53,7.47,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1968,93.23,6.77,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1969,93.33,6.67,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1970,93.22,6.78,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1971,94.54,5.46,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1972,93.7,6.3,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1973,94.2,5.8,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1974,94.62,5.38,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1975,94.49,5.51,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1976,93.48,6.52,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1977,95.42,4.58,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
Philippines,Asia,PHL,1978,94.17,5.83,0.0,77dab2f81a6c8c9136efba7ab2c4c0f2
